name,type,Average,Variance,Std,Min,Max,Geometric_mean,Harmonic_mean
com.google.android.apps.pdfviewer,NonMalware,14.89426,522.9222376,22.86749303,2.788,129.97,9.500089366,7.721449294
com.google.android.apps.pdfviewer,NonMalware,13.62418182,382.8494018,19.56653781,2.334,99.675,9.147394595,7.517224134
com.google.android.apps.pdfviewer,NonMalware,15.74897,644.6000995,25.38897594,2.011,122.442,9.610139302,7.716108486
com.google.android.apps.pdfviewer,NonMalware,19.55393,2844.126867,53.33035596,2.23,500,9.879179771,8.025308315
com.google.android.apps.pdfviewer,NonMalware,15.06473,513.027272,22.65010534,2.81,119.179,9.719191714,8.077629415
com.google.android.apps.pdfviewer,NonMalware,19.60985,905.3046579,30.08828107,2.487,132.851,10.53758535,7.75748398
com.google.android.apps.pdfviewer,NonMalware,12.51085859,289.3568111,17.01049121,2.395,99.819,8.768554307,7.304945138
com.google.android.apps.pdfviewer,NonMalware,15.31152,549.8906238,23.44974678,2.161,130.624,9.639817109,7.840149252
com.google.android.apps.pdfviewer,NonMalware,28.81461386,5500.759599,74.16710591,2.137,500,11.27370433,7.943103867
com.google.android.apps.pdfviewer,NonMalware,46.73734314,10777.051,103.8125763,1.931,500,13.74976427,8.526480954
com.google.android.apps.pdfviewer,NonMalware,28.94197,5633.021525,75.05345778,1.869,500,10.9454688,7.807896412
com.google.android.apps.pdfviewer,NonMalware,13.71752,493.4904318,22.21464454,2.081,119.085,9.000342991,7.493664278
com.google.android.apps.pdfviewer,NonMalware,22.13024,2994.298512,54.72018377,2.214,500,10.37869326,7.65495777
com.google.android.apps.pdfviewer,NonMalware,19.83949,2865.380051,53.52924482,2.342,500,10.0408486,8.102583012
com.google.android.apps.pdfviewer,NonMalware,21.40973,3004.113593,54.80979468,1.869,500,9.643426159,7.01587037
com.google.android.apps.pdfviewer,NonMalware,21.11285,2914.830591,53.98917105,2.262,500,9.923157616,7.346718265
com.google.android.apps.pdfviewer,NonMalware,24.98178,3885.21687,62.33150784,2.458,500,10.48167613,7.748673593
com.google.android.apps.pdfviewer,NonMalware,19.712,2855.333086,53.43531684,2.609,500,9.671216847,7.573838274
com.google.android.apps.pdfviewer,NonMalware,17.89722,2719.138615,52.14536044,1.932,500,9.349162075,7.675221985
com.google.android.apps.pdfviewer,NonMalware,20.81625,2940.390914,54.2253715,2.723,500,10.00519544,7.821871505
com.google.android.apps.pdfviewer,NonMalware,29.2251,3540.538697,59.50242598,2.043,500,12.80259891,8.645516801
com.google.android.apps.pdfviewer,NonMalware,21.19143,3188.460135,56.46645141,2.683,500,9.771267828,7.633299904
com.google.android.apps.pdfviewer,NonMalware,19.79886,3063.604982,55.34984175,1.98,500,9.61860636,7.714626845
com.google.android.apps.pdfviewer,NonMalware,15.02026,560.4664032,23.67417165,2.875,141.533,9.356066642,7.671767619
com.google.android.apps.pdfviewer,NonMalware,18.68057,2828.130881,53.18017376,2.119,500,9.350178746,7.453162359
com.google.android.apps.pdfviewer,NonMalware,19.7721,2866.602173,53.54065906,2.805,500,9.706704357,7.643597978
com.google.android.apps.pdfviewer,NonMalware,210.196531,112777.001,335.8228714,2.089,1514.073,35.30249017,10.93494983
com.google.android.apps.pdfviewer,NonMalware,23.91165,5050.026631,71.06353939,2.929,500,10.09169699,7.892160821
com.google.android.apps.pdfviewer,NonMalware,21.23719,2987.729166,54.6601241,2.847,500,10.63657272,8.632206982
com.google.android.apps.pdfviewer,NonMalware,16.84828,679.1167662,26.05986888,2.727,128.098,9.837152833,7.684524127
com.google.android.apps.pdfviewer,NonMalware,19.23513,1064.9896,32.63417841,2.902,199.967,10.2312457,7.758309061
com.google.android.apps.pdfviewer,NonMalware,18.8294,2820.635574,53.10965613,1.914,500,9.587560156,7.77111745
com.google.android.apps.pdfviewer,NonMalware,109.0219444,49157.97825,221.7159855,2.184,1040.553,18.96795519,9.407699769
com.google.android.apps.pdfviewer,NonMalware,16.83463,705.8891778,26.568575,2.15,136.427,9.736990125,7.614736845
com.google.android.apps.pdfviewer,NonMalware,18.68878,2745.57746,52.39825818,2.004,500,9.669812997,7.794873891
com.google.android.apps.pdfviewer,NonMalware,16.64288,654.5144687,25.58348039,3.056,130.138,10.24312745,8.316199978
com.google.android.apps.pdfviewer,NonMalware,26.56113861,5409.622851,73.55013835,2.688,500,10.40636776,7.606976967
com.google.android.apps.pdfviewer,NonMalware,25.19944554,5341.723354,73.08709431,2.797,500,10.32076969,8.093665436
com.google.android.apps.pdfviewer,NonMalware,20.50176,2941.490344,54.23550815,2.01,500,10.08922146,7.984535351
com.google.android.apps.pdfviewer,NonMalware,18.18237,2718.812241,52.14223088,2.089,500,9.505607595,7.731427588
com.google.android.apps.pdfviewer,NonMalware,25.80545545,5456.393419,73.86740431,2.993,500,10.28918898,7.986596297
com.google.android.apps.pdfviewer,NonMalware,18.35644,2699.820991,51.95980169,2.144,500,9.571501124,7.723290723
com.google.android.apps.pdfviewer,NonMalware,19.9623,2930.860887,54.13742593,2.401,500,9.578799592,7.537411495
com.google.android.apps.pdfviewer,NonMalware,15.56581,633.1613126,25.16269685,2.113,130.375,9.357010901,7.405342785
com.google.android.apps.pdfviewer,NonMalware,14.25117,538.809645,23.21227358,2.206,122.778,9.09327994,7.57376589
com.google.android.apps.pdfviewer,NonMalware,156.5890893,87333.33144,295.5221336,2.023,1372.117,24.22555471,9.8584252
com.google.android.apps.pdfviewer,NonMalware,20.55123,1366.722793,36.96921412,2.439,204.264,10.3555721,7.776292627
com.google.android.apps.pdfviewer,NonMalware,23.26966,3335.736895,57.75583862,2.084,500,10.62999362,7.956910443
com.google.android.apps.pdfviewer,NonMalware,19.20254,2831.518655,53.21201607,2.685,500,9.59573619,7.693221465
com.google.android.apps.pdfviewer,NonMalware,74.84949524,20162.53254,141.9948328,2.139,672.085,21.11364813,9.88973338
com.google.android.apps.pdfviewer,NonMalware,331.2520583,286483.5595,535.2415899,2.731,2313.586,51.01930022,12.46592424
com.google.android.apps.pdfviewer,NonMalware,17.22012,2664.414924,51.61797094,2.926,500,9.306374365,7.900495504
com.google.android.apps.pdfviewer,NonMalware,19.35766,2818.933764,53.09363205,1.961,500,9.91756418,8.051232356
com.google.android.apps.pdfviewer,NonMalware,362.7960569,362015.2171,601.6770039,2.751,2518.999,52.40882981,13.66487453
com.google.android.apps.pdfviewer,NonMalware,19.94097,2879.577886,53.6616985,2.042,500,9.536564889,7.173376484
com.google.android.apps.pdfviewer,NonMalware,21.94814,2946.197341,54.27888485,2.269,500,10.71748494,8.158271874
com.google.android.apps.pdfviewer,NonMalware,23.96858416,5268.189112,72.582292,1.881,500,9.885443777,7.80426981
com.google.android.apps.pdfviewer,NonMalware,17.60761,2676.968829,51.73943205,1.813,500,9.06986331,7.235552085
com.google.android.apps.pdfviewer,NonMalware,18.49079,2803.456684,52.94767874,2.104,500,9.225308819,7.425891864
com.google.android.apps.pdfviewer,NonMalware,15.44856,583.3885603,24.15343786,2.671,123.097,9.459534124,7.571525985
com.google.android.apps.pdfviewer,NonMalware,21.23855,2989.769573,54.6787854,2.307,500,10.09926203,7.765608948
com.google.android.apps.pdfviewer,NonMalware,19.2093,2827.108375,53.17055929,2.954,500,9.521899187,7.565612046
com.google.android.apps.pdfviewer,NonMalware,16.36941,672.4962351,25.93253237,2.416,122.184,9.875453546,7.975343209
com.google.android.apps.pdfviewer,NonMalware,15.74884,523.8947919,22.88874815,2.136,111.166,9.788441806,7.758294522
com.google.android.apps.pdfviewer,NonMalware,19.31761,2806.370455,52.97518717,2.461,500,9.661066847,7.623623109
com.google.android.apps.pdfviewer,NonMalware,18.49934,2771.693669,52.6468771,2.071,500,9.368472904,7.52754311
com.google.android.apps.pdfviewer,NonMalware,17.29129,752.8796942,27.43865329,2.864,126.468,10.27608036,8.316072185
com.google.android.apps.pdfviewer,NonMalware,21.85736,3006.277223,54.82952875,2.676,500,10.32435046,7.844566776
com.google.android.apps.pdfviewer,NonMalware,21.47338,3005.477884,54.82223896,2.691,500,10.42908717,8.046889217
com.google.android.apps.pdfviewer,NonMalware,39.5490099,6107.516032,78.15059841,1.94,500,15.64031639,9.544836717
com.google.android.apps.pdfviewer,NonMalware,22.07519,3140.965318,56.04431566,2.199,500,9.997107058,7.471776467
com.google.android.apps.pdfviewer,NonMalware,15.33671,670.3966558,25.89201915,2.313,178.008,9.216453075,7.407970033
com.google.android.apps.pdfviewer,NonMalware,19.1103,2798.018688,52.89630127,2.177,500,9.456276348,7.365560428
com.google.android.apps.pdfviewer,NonMalware,15.74277,581.0842516,24.10568919,2.853,119.054,9.775602841,7.891631833
com.google.android.apps.pdfviewer,NonMalware,21.10976,2987.395133,54.65706846,2.758,500,10.21185636,8.050199905
com.google.android.apps.pdfviewer,NonMalware,23.88117822,5305.891513,72.84155073,2.665,500,9.644070201,7.567645104
com.google.android.apps.pdfviewer,NonMalware,19.97875,2911.606499,53.9593041,2.741,500,9.76031452,7.698729961
com.google.android.apps.pdfviewer,NonMalware,20.02074,3032.205939,55.06546957,2.826,500,10.3483946,8.571603356
com.google.android.apps.pdfviewer,NonMalware,17.3968,876.6950261,29.60903622,2.44,177.979,9.663092739,7.493055477
com.google.android.apps.pdfviewer,NonMalware,37.85808,3960.375511,62.93151445,2.62,500,16.01311257,8.952833257
com.google.android.apps.pdfviewer,NonMalware,20.44164,2920.362216,54.04037579,2.708,500,10.08885161,8.011883667
com.google.android.googlequicksearchbox,NonMalware,19.04825,2827.88422,53.1778546,2.446,500,9.133459762,7.151004876
com.google.android.googlequicksearchbox,NonMalware,16.53817,2629.062614,51.27438555,2.137,500,9.426641191,8.200767263
com.google.android.googlequicksearchbox,NonMalware,17.98637,2820.296788,53.10646653,3.106,500,9.546807069,8.210404521
com.google.android.googlequicksearchbox,NonMalware,16.39757,648.4132596,25.46396001,2.289,127.596,9.974622171,7.896104113
com.google.android.googlequicksearchbox,NonMalware,17.57163,778.5621151,27.90272594,2.337,121.13,10.00032246,7.751858947
com.google.android.googlequicksearchbox,NonMalware,48.39933333,9460.282707,97.26398463,2.515,500,16.55160844,9.687005322
com.google.android.googlequicksearchbox,NonMalware,12.53568,393.3384904,19.83276305,2.173,130.405,8.350220232,6.849388404
com.google.android.googlequicksearchbox,NonMalware,21.13695,3004.444399,54.81281236,2.636,500,9.939798136,7.683360208
com.google.android.googlequicksearchbox,NonMalware,14.45770707,390.287892,19.7557053,2.845,89.521,9.1055123,7.218250293
com.google.android.googlequicksearchbox,NonMalware,22.12372,3225.252742,56.79130868,1.942,500,10.22542557,7.848142792
com.google.android.googlequicksearchbox,NonMalware,14.89087,2521.277623,50.21232541,2.996,500,8.718775248,7.759001546
com.google.android.googlequicksearchbox,NonMalware,29.96534653,5664.520949,75.26301183,2.891,500,11.4615305,8.178370862
com.google.android.googlequicksearchbox,NonMalware,17.13813,2677.370489,51.74331347,2.963,500,9.549462064,8.280722106
com.google.android.googlequicksearchbox,NonMalware,18.52697,2723.702182,52.18910022,2.804,500,10.01718245,8.342211745
com.google.android.googlequicksearchbox,NonMalware,18.6616,2782.534723,52.74973671,2.717,500,9.213504591,7.278971946
com.google.android.googlequicksearchbox,NonMalware,16.33265,2542.400116,50.42221848,2.633,500,9.386623506,8.074325417
com.google.android.googlequicksearchbox,NonMalware,20.1592,2871.217721,53.58374493,2.382,500,9.9676064,7.816214259
com.google.android.googlequicksearchbox,NonMalware,27.08170297,5441.23018,73.76469467,2.51,500,10.98127047,8.385219755
com.google.android.googlequicksearchbox,NonMalware,19.26047,2829.631093,53.19427688,2.325,500,9.469974562,7.432183428
com.google.android.googlequicksearchbox,NonMalware,12.62165657,169.2045689,13.00786565,2.673,61.376,9.444640443,7.896719057
com.google.android.googlequicksearchbox,NonMalware,17.16659,2659.564959,51.57097012,2.903,500,9.610007272,8.338016477
com.google.android.googlequicksearchbox,NonMalware,18.38379,2765.136139,52.58456179,3.191,500,9.891671505,8.495178388
com.google.android.googlequicksearchbox,NonMalware,15.82411,662.9533818,25.74788111,2.8,131.545,9.655311163,7.876303803
com.google.android.googlequicksearchbox,NonMalware,19.54485,2879.595489,53.66186252,2.223,500,9.172128162,6.984117295
com.google.android.googlequicksearchbox,NonMalware,17.42077,690.5110029,26.27757605,3.098,132.411,10.88641036,8.855559022
com.google.android.googlequicksearchbox,NonMalware,19.80137,2888.983249,53.74926277,2.674,500,9.644067231,7.604260503
com.google.android.googlequicksearchbox,NonMalware,13.09768,359.06746,18.94907544,2.043,107.098,9.018072442,7.548919426
com.google.android.googlequicksearchbox,NonMalware,18.2963,2756.375151,52.5011919,3.38,500,10.27707463,8.865095343
com.google.android.googlequicksearchbox,NonMalware,14.37474,414.8742012,20.36846094,2.899,121.382,9.874495369,8.325191517
com.google.android.googlequicksearchbox,NonMalware,16.99059,2725.284205,52.20425467,2.884,500,9.254702148,8.06421957
com.google.android.googlequicksearchbox,NonMalware,20.45136,2944.460603,54.26288421,2.34,500,10.14644842,8.174330641
com.google.android.googlequicksearchbox,NonMalware,14.39538,671.8469685,25.92001097,3.046,188.385,9.238413133,7.878150019
com.google.android.googlequicksearchbox,NonMalware,18.78126,2804.155997,52.95428214,3.072,500,10.30871144,8.850655117
com.google.android.googlequicksearchbox,NonMalware,16.4758,723.6995717,26.90166485,2.393,134.916,9.702748397,7.685300961
com.google.android.googlequicksearchbox,NonMalware,21.03093,2971.124362,54.50802108,2.852,500,9.995408837,7.722373239
com.google.android.googlequicksearchbox,NonMalware,13.83074,471.9457513,21.72431245,2.673,120.442,9.8250866,8.625782823
com.google.android.googlequicksearchbox,NonMalware,20.09461,3007.27851,54.8386589,2.838,500,10.21389913,8.511719341
com.google.android.googlequicksearchbox,NonMalware,21.22536,3090.492298,55.59219637,2.988,500,10.51667514,8.597421517
com.google.android.googlequicksearchbox,NonMalware,20.6942,2869.214327,53.56504763,2.969,500,10.68504951,8.472734942
com.google.android.googlequicksearchbox,NonMalware,21.94881,2991.342226,54.69316434,2.409,500,10.54007903,8.078995622
com.google.android.googlequicksearchbox,NonMalware,21.72616,3190.018279,56.4802468,3.139,500,10.68741002,8.717248491
com.google.android.googlequicksearchbox,NonMalware,20.02008,2845.358238,53.34189946,2.637,500,10.43534071,8.367045681
com.google.android.googlequicksearchbox,NonMalware,19.14136,2847.982746,53.36649461,2.168,500,9.604880615,7.765616239
com.google.android.googlequicksearchbox,NonMalware,20.45402,3110.68111,55.77348035,2.462,500,10.16232027,8.224622419
com.google.android.googlequicksearchbox,NonMalware,17.18846,2718.865909,52.14274551,2.924,500,9.331718373,8.041161056
com.google.android.googlequicksearchbox,NonMalware,23.93993,3371.261557,58.06256589,2.687,500,11.08221462,8.531407091
com.google.android.googlequicksearchbox,NonMalware,18.54735,918.5776714,30.30804631,2.98,139.957,11.07065957,9.093356272
com.google.android.googlequicksearchbox,NonMalware,23.01281,3067.790615,55.38763955,3.114,500,11.37346085,8.745775112
com.google.android.googlequicksearchbox,NonMalware,23.57867,3148.984427,56.11581263,2.576,500,10.63389876,7.785295057
com.google.android.googlequicksearchbox,NonMalware,21.78688,3025.04532,55.000412,2.408,500,10.31932316,7.817405094
com.google.android.googlequicksearchbox,NonMalware,14.59741,2509.162293,50.09153914,3.01,500,8.735117426,7.943501498
com.google.android.googlequicksearchbox,NonMalware,15.47984,580.9308943,24.10250805,1.757,132.985,9.527660233,7.67162275
com.google.android.googlequicksearchbox,NonMalware,21.3553,3040.882467,55.14419704,2.999,500,10.72058917,8.693698466
com.google.android.googlequicksearchbox,NonMalware,15.97778,647.3317256,25.44271459,2.599,126.248,10.20616289,8.517906356
com.google.android.googlequicksearchbox,NonMalware,20.7577,2893.058218,53.78715662,2.705,500,10.38666822,8.169664932
com.google.android.googlequicksearchbox,NonMalware,11.72623232,223.0246514,14.93400989,2.331,93.783,8.759458044,7.620397209
com.google.android.googlequicksearchbox,NonMalware,10.87227273,158.8977909,12.60546671,2.745,93.469,8.654929687,7.767934667
com.google.android.googlequicksearchbox,NonMalware,20.36613,2865.304842,53.52854231,2.851,500,10.23831701,8.056490233
com.google.android.googlequicksearchbox,NonMalware,11.97891919,211.9496803,14.55849169,2.156,79.827,8.81448176,7.426234664
com.google.android.googlequicksearchbox,NonMalware,17.41889,2643.59845,51.41593576,2.593,500,9.870983843,8.409931003
com.google.android.googlequicksearchbox,NonMalware,20.51805,2892.543357,53.78237032,2.318,500,9.935397966,7.640749741
com.google.android.googlequicksearchbox,NonMalware,18.82854,2780.473507,52.7301954,2.873,500,9.928082912,8.31993586
com.google.android.googlequicksearchbox,NonMalware,21.07853,3005.183265,54.81955185,2.759,500,10.79901404,8.844625594
com.google.android.googlequicksearchbox,NonMalware,16.88184,2678.227862,51.75159768,1.969,500,9.010474207,7.569874818
com.google.android.googlequicksearchbox,NonMalware,15.65387,601.7156006,24.52989198,2.668,136.36,9.815484493,8.008445432
com.google.android.googlequicksearchbox,NonMalware,14.63192,504.1091136,22.45237434,3.003,125.931,9.532808242,7.950010905
com.google.android.googlequicksearchbox,NonMalware,12.05668,321.64298,17.93440771,2.641,118.728,8.807059031,7.80956212
com.google.android.googlequicksearchbox,NonMalware,22.13665,3003.598627,54.80509673,2.408,500,10.50287265,7.912494138
com.google.android.googlequicksearchbox,NonMalware,14.57331,492.3031857,22.18790629,2.403,124.274,9.523810537,8.016952601
com.google.android.googlequicksearchbox,NonMalware,18.40542,2820.949937,53.11261561,2.291,500,9.655236914,8.186822722
com.google.android.googlequicksearchbox,NonMalware,15.09446,505.9974844,22.49438784,2.736,124.855,10.05910121,8.45648826
com.google.android.googlequicksearchbox,NonMalware,13.36487,367.968156,19.18249608,2.949,120.817,9.270264098,7.881212449
com.google.android.googlequicksearchbox,NonMalware,19.29943,2841.273972,53.30360186,2.279,500,9.372843348,7.341893142
com.google.android.googlequicksearchbox,NonMalware,18.9914,2890.996223,53.76798511,2.849,500,9.93593051,8.381058929
com.google.android.googlequicksearchbox,NonMalware,20.15896,2903.674655,53.88575559,2.889,500,9.80999162,7.661479318
com.google.android.googlequicksearchbox,NonMalware,35.80189,3892.440135,62.38942326,2.517,500,15.19906794,9.077759074
com.google.android.googlequicksearchbox,NonMalware,35.63257,3980.660959,63.09247942,2.87,500,14.94355338,8.956623226
com.google.android.googlequicksearchbox,NonMalware,20.81105,2878.901977,53.65540026,2.929,500,10.50227318,8.295532103
com.google.android.googlequicksearchbox,NonMalware,20.82696,3002.762185,54.79746513,2.913,500,10.63838609,8.819765143
com.google.android.googlequicksearchbox,NonMalware,15.56156,2542.074027,50.41898479,2.63,500,9.121319558,8.023657933
com.google.android.googlequicksearchbox,NonMalware,16.48466,2548.934009,50.48696871,2.246,500,9.50468929,8.136723789
com.google.android.googlequicksearchbox,NonMalware,15.93611,612.0029096,24.73869256,2.532,131.921,9.496961161,7.480815843
com.google.android.googlequicksearchbox,NonMalware,21.234,2884.311279,53.70578441,2.237,500,10.25133748,7.731073916
com.google.android.googlequicksearchbox,NonMalware,19.49877,2877.054676,53.638183,2.766,500,10.29999662,8.533087247
com.google.android.googlequicksearchbox,NonMalware,20.20184,2902.711911,53.87682165,2.554,500,9.97115483,7.833039234
com.google.android.googlequicksearchbox,NonMalware,12.69411111,232.6153084,15.25173132,2.717,79.468,9.075736561,7.609970496
com.google.android.googlequicksearchbox,NonMalware,29.98658,3394.964487,58.26632378,2.199,500,12.85810397,7.897904013
com.google.android.googlequicksearchbox,NonMalware,26.29521,3329.538406,57.70215253,3.133,500,12.5329518,9.247691575
com.google.android.googlequicksearchbox,NonMalware,18.60428,2742.306986,52.36704102,3.045,500,9.926046078,8.163292441
com.google.android.googlequicksearchbox,NonMalware,22.97817822,3347.893785,57.86098673,2.908,500,10.28229872,7.818898828
com.google.android.googlequicksearchbox,NonMalware,18.85342,838.3276784,28.95388883,2.684,132.227,11.11482999,8.785286655
com.google.android.googlequicksearchbox,NonMalware,18.74064,1075.712459,32.79805572,2.398,205.828,10.37339675,8.155238047
com.google.android.googlequicksearchbox,NonMalware,17.33932,675.2835559,25.98621858,2.332,124.315,10.44394264,8.280005044
com.google.android.googlequicksearchbox,NonMalware,12.41273737,232.0750327,15.23400908,2.797,66.123,8.83099278,7.442093881
com.google.android.googlequicksearchbox,NonMalware,16.15768,596.5110243,24.42357517,3.026,145.57,10.37995665,8.499360987
com.google.android.googlequicksearchbox,NonMalware,10.04553535,61.81701065,7.862379452,2.72,44.428,8.63956333,7.88295459
com.google.android.googlequicksearchbox,NonMalware,24.99798,3388.719948,58.21271294,3.134,500,11.80223734,9.163955307
com.google.android.googlequicksearchbox,NonMalware,35.126,3797.602872,61.62469369,2.754,500,15.31615467,9.170479008
com.google.android.googlequicksearchbox,NonMalware,17.64055,2727.393784,52.2244558,3.085,500,9.773644283,8.407373695
com.google.android.googlequicksearchbox,NonMalware,19.19456,2889.590537,53.75491174,2.989,500,9.633698615,7.927740787
com.hulu.plus,NonMalware,25.0629505,5276.825639,72.64176236,2.148,500,10.60716915,8.32851792
com.hulu.plus,NonMalware,20.36585,2878.811247,53.65455476,2.921,500,9.998034403,7.776994471
com.hulu.plus,NonMalware,16.74481,690.6245591,26.27973666,2.842,124.036,10.37237513,8.56355645
com.hulu.plus,NonMalware,21.43536,3049.019613,55.21792836,2.677,500,10.17591813,7.893161407
com.hulu.plus,NonMalware,15.62038,2581.189134,50.80540458,2.841,500,8.754672719,7.658292834
com.hulu.plus,NonMalware,20.95663,2952.74424,54.33915936,3.061,500,10.2695042,8.023595857
com.hulu.plus,NonMalware,18.10772,818.2159599,28.60447447,2.953,122.628,10.30724313,8.06469825
com.hulu.plus,NonMalware,19.16112,2795.228343,52.86991907,2.358,500,9.943006478,8.094895296
com.hulu.plus,NonMalware,19.48714,1164.45654,34.12413428,2.511,206.034,10.43316285,8.080199078
com.hulu.plus,NonMalware,14.14364646,458.1069616,21.40343341,2.546,116.54,9.294363013,7.763375423
com.hulu.plus,NonMalware,15.52438,507.0180478,22.51706126,3.019,126.584,10.40959512,8.750028927
com.hulu.plus,NonMalware,18.24926,2733.019318,52.27828725,2.247,500,9.465245093,7.782339214
com.hulu.plus,NonMalware,19.49084,963.8938565,31.04664002,2.236,129.9,10.4618822,7.936747796
com.hulu.plus,NonMalware,15.09684,579.5696575,24.074253,3.063,121.161,9.375195972,7.672584123
com.hulu.plus,NonMalware,23.37472,3294.354739,57.39646974,2.566,500,10.96937647,8.437747815
com.hulu.plus,NonMalware,25.92367,5272.644856,72.61297994,2.673,500,10.52597366,8.047623386
com.hulu.plus,NonMalware,20.94919,3007.571934,54.84133417,2.904,500,10.10302483,7.997650431
com.hulu.plus,NonMalware,17.82245,2680.067501,51.76936837,3.085,500,9.269967616,7.585155767
com.hulu.plus,NonMalware,15.64322,600.6330759,24.50781663,2.766,112.993,9.376924838,7.545693644
com.hulu.plus,NonMalware,17.34065,795.6284432,28.20688645,2.987,142.599,10.21112525,8.214243001
com.hulu.plus,NonMalware,18.30205,2734.080143,52.28843221,2.757,500,9.293646079,7.541615472
com.hulu.plus,NonMalware,18.15394,2688.36267,51.84942305,2.701,500,9.762611236,8.066603211
com.hulu.plus,NonMalware,20.72755,3121.712799,55.87229008,2.485,500,9.964229538,7.979835897
com.hulu.plus,NonMalware,14.07159,470.8102898,21.69816328,2.974,118.064,9.752378391,8.508983539
com.hulu.plus,NonMalware,21.31216,2959.866236,54.40465271,3.008,500,10.47463942,8.236865389
com.hulu.plus,NonMalware,16.18564,805.7665119,28.3860267,2.791,202.857,9.830915281,8.188654714
com.hulu.plus,NonMalware,14.01126263,362.9952239,19.05243354,2.267,99.999,9.239036714,7.447659012
com.hulu.plus,NonMalware,13.81793,2526.643867,50.26573253,2.192,500,7.273753835,6.083431632
com.hulu.plus,NonMalware,20.35813,2881.148179,53.67632792,3.196,500,10.24490304,8.20870524
com.hulu.plus,NonMalware,21.10611,2916.698919,54.00647108,2.923,500,10.79586077,8.679029232
com.hulu.plus,NonMalware,19.83245,2820.277684,53.10628667,2.989,500,10.49462052,8.596930853
com.hulu.plus,NonMalware,22.41004,3198.537899,56.55561775,2.089,500,10.32363565,7.79370785
com.hulu.plus,NonMalware,15.84536,540.6853171,23.25264108,2.744,128.97,10.26212966,8.402337102
com.hulu.plus,NonMalware,16.66006,647.9604806,25.45506788,2.536,134.303,10.24197489,8.098753735
com.hulu.plus,NonMalware,21.68118,2988.890827,54.67074929,2.304,500,11.03045666,8.823298302
com.hulu.plus,NonMalware,13.71259,470.5844807,21.69295924,2.58,132.349,9.364161736,8.040138676
com.hulu.plus,NonMalware,14.28341,513.0784268,22.65123455,2.802,146.222,9.351373121,7.843761684
com.hulu.plus,NonMalware,23.09664,3159.166783,56.20646567,2.836,500,10.93468243,8.544146143
com.hulu.plus,NonMalware,18.99074,2793.527044,52.85382715,2.841,500,9.677271734,7.832974633
com.hulu.plus,NonMalware,16.01401,665.0293627,25.78816323,3.131,123.7,9.906219413,8.18373602
com.hulu.plus,NonMalware,19.72186,2828.560653,53.18421432,2.357,500,9.985706646,7.928681309
com.hulu.plus,NonMalware,21.45976,2904.400817,53.89249314,3.408,500,10.76769113,8.532462735
com.hulu.plus,NonMalware,18.3912,2700.88599,51.97004897,2.976,500,9.837932134,8.179654769
com.hulu.plus,NonMalware,20.43199,2953.795135,54.34882828,2.437,500,10.08111354,7.975076472
com.hulu.plus,NonMalware,16.03543,613.1493206,24.76185212,3.564,126.221,10.30282671,8.614933706
com.hulu.plus,NonMalware,18.38848,2752.733475,52.4664986,2.409,500,9.527806561,7.730303961
com.hulu.plus,NonMalware,21.13635,2878.583405,53.65243149,2.478,500,10.7712943,8.592778548
com.hulu.plus,NonMalware,20.29905,2876.903694,53.63677557,3.176,500,10.46090904,8.435926645
com.hulu.plus,NonMalware,19.05885,2779.037826,52.71658018,2.866,500,9.986459885,8.281926061
com.hulu.plus,NonMalware,21.08789,2950.023035,54.31411451,3.222,500,10.40097318,8.285197271
com.hulu.plus,NonMalware,19.57509,2774.986552,52.67814112,1.911,500,9.871397337,7.700006895
com.hulu.plus,NonMalware,26.9340198,5443.601369,73.78076558,2.303,500,10.99424812,8.349724306
com.hulu.plus,NonMalware,19.58306,935.3749864,30.58390077,2.423,133.14,10.9009936,8.348130229
com.hulu.plus,NonMalware,21.43836,2935.809,54.18310622,3.003,500,10.67887525,8.367176343
com.hulu.plus,NonMalware,20.58517,3072.757798,55.43246159,2.387,500,9.73189275,7.540441151
com.hulu.plus,NonMalware,19.05489,2785.177244,52.77477848,2.781,500,9.576794816,7.653517837
com.hulu.plus,NonMalware,22.90341,3042.347916,55.15748287,3.208,500,11.09878666,8.496587119
com.hulu.plus,NonMalware,15.32413,538.1860272,23.19883676,3.03,125.36,10.01781046,8.387952883
com.hulu.plus,NonMalware,21.12832,3153.936986,56.15992331,2.506,500,9.913071059,7.68770184
com.hulu.plus,NonMalware,20.52608,3049.108913,55.21873697,2.12,500,9.937730065,7.866694079
com.hulu.plus,NonMalware,17.34073,695.4192137,26.3708023,2.85,124.543,10.60953718,8.444939036
com.hulu.plus,NonMalware,13.18935,374.0699193,19.34088724,2.996,133.563,9.370444677,8.146711129
com.hulu.plus,NonMalware,18.53958,2760.07289,52.53639586,3.063,500,9.483593142,7.73142418
com.hulu.plus,NonMalware,15.70232,572.7320254,23.93182035,2.834,119.087,9.911692849,8.104353295
com.hulu.plus,NonMalware,20.59374,2938.499901,54.20793209,3.079,500,10.24706611,8.154683376
com.hulu.plus,NonMalware,12.98864646,339.4667885,18.42462451,2.192,99.445,8.829925051,7.258736589
com.hulu.plus,NonMalware,20.31012,2986.82069,54.65181324,2.772,500,10.44658625,8.618804606
com.hulu.plus,NonMalware,19.28971,2782.11386,52.74574732,2.035,500,9.936322123,7.949837287
com.hulu.plus,NonMalware,19.3983,2755.075827,52.48881621,2.988,500,10.08165207,8.09617544
